Source,Target,Type,Id,Label,Weight,Color
추락,충돌,Directed,34091,,0.141821,"#000000"
추락,갱폼,Directed,34092,,0.075953,"#000000"
추락,받침,Directed,34093,,0.106719,"#000000"
추락,순간,Directed,34094,,0.072787,"#000000"
추락,하층,Directed,34097,,0.071743,"#000000"
추락,이동식,Directed,34099,,0.215308,"#000000"
추락,경로,Directed,34101,,0.133567,"#000000"
추락,협소,Directed,34103,,0.111835,"#000000"
추락,배관,Directed,34104,,0.101055,"#000000"
추락,인계,Directed,34105,,0.081554,"#000000"
추락,주형,Directed,34106,,0.081554,"#000000"
추락,음으로,Directed,34107,,0.081554,"#000000"
추락,라켓,Directed,34108,,0.081554,"#000000"
추락,횡대,Directed,34109,,0.08943,"#000000"
추락,수평,Directed,34110,,0.080067,"#000000"
추락,외부,Directed,34111,,0.078341,"#000000"
추락,난간,Directed,34112,,0.07713,"#000000"
추락,시스템,Directed,34113,,0.103391,"#000000"
추락,소형,Directed,34114,,0.061575,"#000000"
추락,체인,Directed,34116,,0.058557,"#000000"
추락,블럭,Directed,34117,,0.062554,"#000000"
추락,승강,Directed,34118,,0.052266,"#000000"
이동,비계,Directed,34119,,0.122415,"#000000"
이동,거푸집,Directed,34120,,0.308062,"#000000"
이동,바닥,Directed,34121,,0.086835,"#000000"
이동,철거,Directed,34122,,0.21539,"#000000"
이동,작업중,Directed,34123,,0.042856,"#000000"
이동,발판,Directed,34124,,0.074308,"#000000"
이동,자재,Directed,34125,,0.200971,"#000000"
이동,추락,Directed,34126,,0.076976,"#000000"
이동,정리,Directed,34127,,0.115331,"#000000"
이동,고리,Directed,34128,,0.03858,"#000000"
이동,사다리,Directed,34131,,0.036269,"#000000"
이동,지지,Directed,34134,,0.033048,"#000000"
이동,낙하,Directed,34136,,0.05293,"#000000"
이동,부위,Directed,34144,,0.038717,"#000000"
이동,사이,Directed,34148,,0.041832,"#000000"
이동,충돌,Directed,34155,,0.054464,"#000000"
이동,받침,Directed,34156,,0.055832,"#000000"
이동,이동식,Directed,34159,,0.260129,"#000000"
이동,경로,Directed,34160,,0.169321,"#000000"
이동,협소,Directed,34162,,0.128394,"#000000"
이동,배관,Directed,34163,,0.098672,"#000000"
이동,인계,Directed,34164,,0.103326,"#000000"
이동,주형,Directed,34165,,0.103326,"#000000"
이동,음으로,Directed,34166,,0.103326,"#000000"
이동,라켓,Directed,34167,,0.103326,"#000000"
이동,시스템,Directed,34168,,0.076602,"#000000"
정리,비계,Directed,34169,,0.197972,"#000000"
정리,거푸집,Directed,34170,,0.282447,"#000000"
정리,바닥,Directed,34171,,0.06085,"#000000"
정리,철거,Directed,34172,,0.158328,"#000000"
정리,작업중,Directed,34173,,0.047913,"#000000"
정리,발판,Directed,34174,,0.319794,"#000000"
정리,자재,Directed,34175,,0.217179,"#000000"
정리,추락,Directed,34176,,0.173706,"#000000"
정리,이동,Directed,34177,,0.115331,"#000000"
정리,상태,Directed,34178,,0.039911,"#000000"
정리,착용,Directed,34179,,0.031273,"#000000"
정리,가시,Directed,34180,,0.027161,"#000000"
정리,손가락,Directed,34181,,0.262727,"#000000"
정리,부상,Directed,34182,,0.076434,"#000000"
정리,손목,Directed,34183,,0.035596,"#000000"
정리,왼쪽,Directed,34184,,0.109963,"#000000"
정리,우측,Directed,34185,,0.053825,"#000000"
정리,오른쪽,Directed,34186,,0.03691,"#000000"
정리,동바리,Directed,34187,,0.046032,"#000000"
정리,늑골,Directed,34189,,0.028416,"#000000"
정리,빠루,Directed,34194,,0.038947,"#000000"
정리,계단,Directed,34195,,0.35367,"#000000"
정리,가설,Directed,34196,,0.095699,"#000000"
정리,사다리,Directed,34197,,0.048484,"#000000"
정리,교량,Directed,34199,,0.119195,"#000000"
정리,보도,Directed,34200,,0.038686,"#000000"
정리,지지,Directed,34201,,0.106826,"#000000"
정리,슬라브,Directed,34203,,0.045361,"#000000"
정리,공사,Directed,34206,,0.040103,"#000000"
