Source,Target,Type,Id,Label,Weight,Color
충돌,전달,Directed,31059,,0.050395,"#000000"
충돌,안전,Directed,31061,,0.021977,"#000000"
충돌,미흡,Directed,31062,,0.023928,"#000000"
충돌,굴착기,Directed,31064,,0.028219,"#000000"
충돌,파일,Directed,31065,,0.023199,"#000000"
충돌,우측,Directed,31066,,0.024038,"#000000"
덤프트럭,신호,Directed,31067,,0.05317,"#000000"
덤프트럭,호수,Directed,31068,,0.155562,"#000000"
덤프트럭,장비,Directed,31070,,0.115708,"#000000"
덤프트럭,배치,Directed,31071,,0.053979,"#000000"
덤프트럭,충돌,Directed,31072,,0.054555,"#000000"
덤프트럭,운전,Directed,31073,,0.086993,"#000000"
덤프트럭,위치,Directed,31074,,0.039605,"#000000"
덤프트럭,지대,Directed,31075,,0.0435,"#000000"
덤프트럭,전달,Directed,31076,,0.0435,"#000000"
